yAxis	xAxis
6109	15.8
6110	15.7
6111	15.6
6112	15.7
6113	15.6
6114	15.8
6115	16.1
6116	16.0
6117	15.9
6118	15.6
6119	15.4
6120	15.3
6121	14.4
6122	13.3
6123	13.6
6124	15.3
6125	15.8
6126	16.0
6127	15.8
6128	15.6
6129	15.3
6130	15.3
6131	15.3
6132	15.3
6133	15.3
6134	15.2
6135	15.3
6136	15.5
6137	15.6
6138	15.6
6139	15.8
6140	15.8
6141	15.8
6142	15.8
6143	15.7
6144	15.8
6145	15.8
6146	15.8
6147	15.7
6148	15.8
6149	15.7
6150	15.6
6151	15.6
6152	15.8
6153	15.3
6154	15.1
6155	14.9
6156	15.1
6157	15.3
6158	15.4
6159	15.6
6160	16.1
6161	16.2
6162	16.2
6163	16.1
6164	16.4
6165	15.6
6166	15.8
6167	16.1
6168	15.9
6169	15.1
6170	15.2
6171	15.6
6172	15.8
6173	16.1
6174	16.1
6175	16.1
6176	16.5
6177	16.5
6178	16.0
6179	15.8
6180	15.9
6181	15.6
6182	15.6
6183	15.6
6184	14.5
6185	14.3
6186	11.8
6187	12.6
6188	13.6
6189	14.3
6190	13.1
6191	13.1
6192	13.3
6193	13.3
6194	13.2
6195	13.4
6196	13.7
6197	14.9
6198	16.2
6199	17.0
6200	17.8
6201	16.0
6202	16.5
6203	17.1
6204	17.5
6205	16.8
6206	16.4
6207	16.0
6208	16.0
6209	15.6
6210	15.8
6211	15.9
6212	15.8
6213	16.6
6214	16.4
6215	16.6
6216	17.0
6217	17.5
6218	17.2
6219	17.6
6220	18.3
6221	17.9
6222	18.7
6223	17.3
6224	17.5
6225	19.2
6226	18.9
6227	19.2
6228	18.1
6229	18.7
6230	18.4
6231	18.2
6232	17.7
6233	17.1
6234	16.3
6235	16.2
6236	16.2
6237	15.8
6238	15.3
6239	16.0
6240	16.2
6241	15.3
6242	15.4
6243	15.1
6244	14.9
6245	15.1
6246	15.8
6247	16.5
6248	16.6
6249	16.9
6250	17.0
6251	17.7
6252	17.3
6253	17.5
6254	17.0
6255	16.5
6256	16.0
6257	15.7
6258	15.4
6259	15.0
6260	14.6
6261	14.3
6262	14.2
6263	13.8
6264	13.7
6265	13.5
6266	13.7
6267	13.3
6268	12.8
6269	12.9
6270	14.0
6271	14.7
6272	15.8
6273	16.5
6274	17.0
6275	17.2
6276	16.1
6277	16.0
6278	16.2
6279	16.2
6280	16.1
6281	15.3
6282	14.3
6283	13.9
6284	13.6
6285	13.1
6286	12.6
6287	12.3
6288	12.2
6289	12.2
6290	12.4
6291	12.6
6292	12.9
6293	13.1
6294	13.6
6295	13.5
6296	14.3
6297	15.0
6298	14.9
6299	14.7
6300	14.8
6301	14.8
6302	14.8
6303	14.3
6304	12.9
6305	11.6
6306	11.3
6307	11.1
6308	10.8
6309	11.4
6310	11.1
6311	10.3
6312	10.4
6313	10.2
6314	10.4
6315	10.6
6316	10.4
6317	10.9
6318	11.9
6319	13.3
6320	13.5
6321	13.8
6322	14.7
6323	14.3
6324	13.3
6325	13.8
6326	13.7
6327	12.2
6328	12.4
6329	13.6
6330	13.3
6331	13.3
6332	12.9
6333	12.8
6334	11.2
6335	10.0
6336	10.4
6337	9.8
6338	10.3
6339	11.2
6340	12.4
6341	12.8
6342	13.4
6343	13.7
6344	14.3
6345	14.0
6346	14.3
6347	15.0
6348	14.9
6349	14.8
6350	14.5
6351	14.3
6352	14.5
6353	14.8
6354	15.1
6355	15.1
6356	15.0
6357	15.0
6358	15.0
6359	14.3
6360	14.2
6361	14.3
6362	14.2
6363	14.5
6364	14.5
6365	15.3
6366	15.6
6367	15.6
6368	16.7
6369	16.2
6370	16.1
6371	17.1
6372	15.9
6373	16.7
6374	16.2
6375	14.9
6376	13.7
6377	13.5
6378	13.4
6379	13.8
6380	14.0
6381	14.5
6382	14.3
6383	14.0
6384	13.9
6385	14.2
6386	14.2
6387	13.8
6388	13.8
6389	13.9
6390	14.8
6391	15.1
6392	15.3
6393	15.3
6394	15.3
6395	15.8
6396	15.8
6397	15.3
6398	15.1
6399	15.3
6400	15.0
6401	15.1
6402	14.9
6403	14.6
6404	13.6
6405	13.2
6406	14.1
6407	15.6
6408	15.3
6409	15.5
6410	14.7
6411	14.5
6412	14.2
6413	14.2
6414	16.0
6415	16.1
6416	15.5
6417	16.2
6418	16.3
6419	16.7
6420	16.8
6421	16.8
6422	16.4
6423	15.8
6424	15.1
6425	14.2
6426	13.7
6427	13.7
6428	12.8
6429	12.3
6430	11.8
6431	11.2
6432	10.6
6433	10.2
6434	10.1
6435	10.7
6436	11.1
6437	11.4
6438	12.3
6439	12.3
6440	14.0
6441	14.3
6442	16.6
6443	17.3
6444	16.8
6445	16.9
6446	16.6
6447	15.3
6448	14.5
6449	13.3
6450	12.4
6451	11.8
6452	11.6
6453	10.9
6454	10.6
6455	10.6
6456	10.2
6457	9.9
6458	10.0
6459	9.8
6460	10.1
6461	10.6
6462	12.2
6463	13.8
6464	15.1
6465	15.8
6466	16.2
6467	17.2
6468	17.2
6469	17.1
6470	16.2
6471	15.8
6472	14.9
6473	14.0
6474	13.3
6475	12.6
6476	11.8
6477	11.6
6478	11.1
6479	11.1
6480	10.8
6481	10.6
6482	10.4
6483	10.0
6484	10.4
6485	10.6
6486	11.4
6487	12.4
6488	14.2
6489	14.5
6490	14.3
6491	14.7
6492	15.0
6493	15.0
6494	14.8
6495	12.3
6496	11.7
6497	11.4
6498	11.0
6499	11.9
6500	10.9
6501	11.4
6502	10.4
6503	10.1
6504	9.9
6505	9.5
6506	9.0
6507	9.2
6508	9.0
6509	9.9
6510	10.6
6511	11.6
6512	12.7
6513	13.0
6514	13.4
6515	14.2
6516	14.8
6517	14.8
6518	14.6
6519	12.2
6520	11.4
6521	11.5
6522	11.8
6523	13.2
6524	11.8
6525	11.4
6526	11.2
6527	11.2
6528	10.8
6529	10.7
6530	10.4
6531	10.6
6532	10.4
6533	10.6
6534	11.5
6535	12.8
6536	15.3
6537	16.0
6538	17.0
6539	17.9
6540	17.5
6541	17.7
6542	17.6
6543	16.2
6544	15.1
6545	14.2
6546	13.3
6547	12.7
6548	12.0
6549	11.4
6550	11.2
6551	10.7
6552	10.9
6553	10.9
6554	10.8
6555	11.0
6556	10.8
6557	11.2
6558	12.1
6559	13.6
6560	14.8
6561	15.3
6562	15.8
6563	15.8
6564	15.5
6565	14.5
6566	14.3
6567	14.0
6568	13.8
6569	13.4
6570	13.1
6571	12.9
6572	13.0
6573	12.8
6574	12.9
6575	13.2
6576	13.1
6577	12.5
6578	12.0
6579	12.1
6580	12.2
6581	12.2
6582	13.2
6583	14.3
6584	16.0
6585	16.6
6586	17.4
6587	17.7
6588	17.6
6589	16.8
6590	16.4
6591	15.8
6592	15.0
6593	14.2
6594	13.7
6595	13.6
6596	13.0
6597	12.6
6598	11.8
6599	11.6
6600	11.1
6601	10.9
6602	10.7
6603	10.1
6604	11.5
6605	11.0
6606	11.2
6607	12.2
6608	13.2
6609	14.8
6610	14.5
6611	14.2
6612	13.2
6613	13.1
6614	12.8
6615	11.7
6616	10.4
6617	10.7
6618	9.9
6619	10.4
6620	9.8
6621	10.7
6622	10.8
6623	10.3
6624	9.8
6625	9.8
6626	9.4
6627	9.5
6628	9.3
6629	9.3
6630	9.3
6631	9.2
6632	9.5
6633	9.6
6634	10.4
6635	11.4
6636	12.2
6637	12.1
6638	12.3
6639	11.3
6640	10.4
6641	10.4
6642	10.7
6643	10.4
6644	10.4
6645	10.0
6646	9.9
6647	10.1
6648	10.9
6649	9.4
6650	9.6
6651	10.3
6652	10.3
6653	10.8
6654	11.4
6655	12.2
6656	14.0
6657	14.1
6658	14.5
6659	14.8
6660	14.8
6661	14.0
6662	13.8
6663	12.4
6664	12.2
6665	11.8
6666	11.7
6667	11.4
6668	11.1
6669	10.9
6670	11.1
6671	11.1
6672	11.4
6673	11.2
6674	11.1
6675	10.3
6676	11.3
6677	11.7
6678	11.8
6679	11.4
6680	11.4
6681	10.9
6682	11.2
6683	11.1
6684	11.1
6685	10.5
6686	10.0
6687	10.1
6688	10.1
6689	10.3
6690	10.4
6691	10.2
6692	9.9
6693	9.9
6694	9.8
6695	9.6
6696	9.5
6697	9.3
6698	9.2
6699	9.0
6700	9.3
6701	9.8
6702	9.4
6703	9.3
6704	9.5
6705	9.4
6706	9.5
6707	9.6
6708	9.3
6709	9.4
6710	9.0
6711	8.9
6712	9.1
6713	9.3
6714	9.4
6715	9.7
6716	9.8
6717	9.9
6718	9.9
6719	9.9
6720	9.9
6721	9.9
6722	9.6
6723	9.4
6724	9.6
6725	10.1
6726	10.1
6727	10.0
6728	10.3
6729	10.4
6730	9.8
6731	10.6
6732	10.0
6733	9.5
6734	9.4
6735	8.4
6736	8.8
6737	8.4
6738	8.4
6739	8.6
6740	8.5
6741	8.1
6742	8.4
6743	8.5
6744	8.3
6745	7.7
6746	7.9
6747	7.8
6748	8.2
6749	8.4
6750	8.6
6751	9.5
6752	10.4
6753	10.3
6754	10.1
6755	10.0
6756	9.6
6757	8.7
6758	8.8
6759	7.7
6760	7.7
6761	7.4
6762	7.8
6763	7.5
6764	7.3
6765	7.3
6766	7.1
6767	7.5
6768	6.7
6769	6.8
6770	6.3
6771	5.5
6772	6.0
6773	7.7
6774	7.9
6775	8.2
6776	8.3
6777	8.4
6778	8.9
6779	8.8
6780	8.7
6781	8.0
6782	7.9
6783	7.8
6784	7.0
6785	8.2
6786	8.1
6787	7.9
6788	8.1
6789	7.0
6790	7.5
6791	8.0
6792	8.2
6793	8.2
6794	8.5
6795	7.4
6796	7.3
6797	8.3
6798	8.7
6799	9.1
6800	10.4
6801	10.4
6802	10.4
6803	10.3
6804	10.4
6805	9.3
6806	9.3
6807	8.9
6808	8.7
6809	8.4
6810	8.1
6811	8.4
6812	8.3
6813	8.5
6814	8.3
6815	8.5
6816	8.2
6817	8.2
6818	7.9
6819	7.9
6820	8.0
6821	8.4
6822	8.9
6823	8.7
6824	8.9
6825	9.2
6826	9.0
6827	8.8
6828	8.9
6829	8.9
6830	8.4
6831	8.4
6832	8.3
6833	8.1
6834	8.0
6835	8.4
6836	8.4
6837	8.3
6838	7.8
6839	8.0
6840	8.3
6841	8.4
6842	8.5
6843	9.3
6844	9.4
6845	9.6
6846	9.8
6847	9.9
6848	10.1
6849	10.3
6850	10.0
6851	10.1
6852	10.0
6853	9.8
6854	9.5
6855	9.5
6856	9.6
6857	9.6
6858	9.8
6859	10.0
6860	9.9
6861	9.4
6862	9.4
6863	9.3
6864	8.6
6865	8.4
6866	7.7
6867	7.4
6868	7.4
6869	8.4
6870	10.7
6871	10.6
6872	10.7
6873	11.0
6874	11.1
6875	11.2
6876	10.4
6877	9.8
6878	8.9
6879	8.2
6880	8.0
6881	8.4
6882	8.4
6883	8.4
6884	8.4
6885	8.4
6886	9.1
6887	9.0
6888	9.8
6889	10.0
6890	10.2
6891	10.4
6892	10.9
6893	10.9
6894	11.2
6895	11.6
6896	11.4
6897	11.5
6898	11.2
6899	10.4
6900	9.9
6901	9.9
6902	9.9
6903	10.4
6904	10.7
6905	10.9
6906	10.4
6907	10.3
6908	10.3
6909	10.4
6910	10.4
6911	10.9
6912	10.9
6913	11.0
6914	11.1
6915	11.1
6916	11.2
6917	11.2
6918	10.9
6919	9.4
6920	9.4
6921	9.4
6922	8.7
6923	8.8
6924	8.7
6925	8.7
6926	8.8
6927	8.8
6928	8.9
6929	9.0
6930	9.2
6931	9.2
6932	9.3
6933	9.3
6934	9.8
6935	10.1
6936	10.8
6937	11.4
6938	11.4
6939	11.4
6940	11.6
6941	11.4
6942	11.2
6943	10.9
6944	10.6
6945	10.3
6946	10.3
6947	10.3
6948	10.3
6949	10.4
6950	10.3
6951	10.3
6952	10.4
6953	10.3
6954	10.4
6955	10.4
6956	10.6
6957	10.4
6958	10.1
6959	9.4
6960	8.9
6961	8.4
6962	8.5
6963	9.0
6964	9.0
6965	9.4
6966	9.3
6967	8.8
6968	9.5
6969	9.4
6970	9.1
6971	9.5
6972	9.9
6973	9.8
6974	10.0
6975	10.1
6976	10.0
6977	10.1
6978	9.9
6979	9.9
6980	10.4
6981	9.9
6982	10.6
6983	10.9
6984	10.3
6985	10.1
6986	10.3
6987	10.7
6988	10.7
6989	10.7
6990	10.6
6991	10.4
6992	10.3
6993	10.0
6994	10.1
6995	10.3
6996	10.0
6997	9.9
6998	9.6
6999	9.7
7000	9.8
7001	9.8
7002	9.4
7003	8.5
7004	8.4
7005	9.1
7006	10.3
7007	10.5
7008	10.3
7009	9.9
7010	9.9
7011	8.8
7012	9.2
7013	8.6
7014	9.0
7015	9.4
7016	8.9
7017	8.3
7018	7.9
7019	7.0
7020	7.3
7021	6.5
7022	6.0
7023	5.5
7024	4.9
7025	4.5
7026	4.9
7027	3.5
7028	4.4
7029	7.6
7030	8.7
7031	8.8
7032	9.0
7033	9.3
7034	9.8
7035	10.4
7036	10.4
7037	10.5
7038	10.4
7039	10.3
7040	10.2
7041	10.4
7042	10.3
7043	10.4
7044	10.3
7045	10.4
7046	10.4
7047	10.4
7048	10.6
7049	10.9
7050	10.9
7051	11.0
7052	10.9
7053	11.1
7054	11.1
7055	11.2
7056	11.5
7057	11.6
7058	11.5
7059	11.2
7060	11.4
7061	11.1
7062	11.2
7063	11.0
7064	11.2
7065	11.6
7066	11.8
7067	11.4
7068	11.1
7069	11.3
7070	11.4
7071	11.4
7072	11.6
7073	11.4
7074	11.2
7075	11.5
7076	12.0
7077	13.3
7078	13.7
7079	14.7
7080	15.1
7081	15.8
7082	16.0
7083	15.3
7084	14.9
7085	13.9
7086	12.7
7087	11.9
7088	10.9
7089	10.3
7090	9.7
7091	9.5
7092	9.0
7093	8.5
7094	7.8
7095	7.7
7096	8.2
7097	7.9
7098	7.9
7099	8.2
7100	8.1
7101	8.2
7102	9.0
7103	9.5
7104	10.4
7105	10.6
7106	10.7
7107	10.9
7108	11.1
7109	10.7
7110	11.0
7111	11.1
7112	10.9
7113	10.9
7114	10.7
7115	10.6
7116	10.9
7117	11.0
7118	11.0
7119	10.9
7120	10.7
7121	10.4
7122	10.5
7123	10.4
7124	11.0
7125	11.4
7126	12.8
7127	13.1
7128	13.4
7129	12.7
7130	11.2
7131	10.3
7132	9.2
7133	8.8
7134	8.2
7135	8.4
7136	8.2
7137	7.9
7138	8.0
7139	7.3
7140	7.2
7141	7.3
7142	7.4
7143	7.4
7144	7.3
7145	6.7
7146	7.3
7147	7.7
7148	8.9
7149	9.6
7150	8.7
7151	9.3
7152	10.0
7153	10.4
7154	11.1
7155	10.4
7156	9.9
7157	9.9
7158	9.2
7159	8.6
7160	8.2
7161	7.8
7162	7.1
7163	6.7
7164	6.6
7165	7.0
7166	6.2
7167	7.0
7168	6.0
7169	5.9
7170	6.4
7171	6.5
7172	8.9
7173	9.4
7174	8.9
7175	9.8
7176	10.0
7177	9.9
7178	9.5
7179	8.9
7180	8.3
7181	6.9
7182	6.3
7183	5.5
7184	6.3
7185	7.0
7186	7.5
7187	9.3
7188	9.2
7189	8.5
7190	8.5
7191	8.8
7192	9.3
7193	9.6
7194	9.5
7195	9.8
7196	10.0
7197	10.0
7198	10.1
7199	8.9
7200	9.3
7201	9.9
7202	9.6
7203	9.5
7204	9.3
7205	9.5
7206	8.9
7207	8.9
7208	9.0
7209	9.2
7210	9.5
7211	9.4
7212	9.5
7213	8.9
7214	8.4
7215	8.1
7216	7.5
7217	7.8
7218	8.8
7219	9.2
7220	9.4
7221	9.6
7222	10.1
7223	9.6
7224	9.4
7225	9.2
7226	9.0
7227	8.7
7228	8.7
7229	8.7
7230	8.7
7231	8.5
7232	8.4
7233	8.4
7234	8.2
7235	8.2
7236	7.9
7237	8.0
7238	8.0
7239	8.2
7240	8.5
7241	9.0
7242	9.2
7243	9.5
7244	10.1
7245	10.4
7246	10.4
7247	10.3
7248	10.2
7249	10.3
7250	10.1
7251	9.3
7252	8.5
7253	8.2
7254	7.9
7255	8.1
7256	8.4
7257	8.7
7258	8.4
7259	7.8
7260	7.8
7261	7.7
7262	7.2
7263	8.1
7264	8.2
7265	8.9
7266	9.2
7267	9.6
7268	10.9
7269	11.2
7270	11.8
7271	12.3
7272	10.7
7273	10.4
7274	10.4
7275	9.5
7276	9.0
7277	9.2
7278	9.0
7279	9.1
7280	9.3
7281	10.1
7282	10.8
7283	10.7
7284	10.4
7285	10.1
7286	10.1
7287	10.0
7288	10.3
7289	9.6
7290	9.8
7291	9.7
7292	9.9
7293	10.1
7294	10.6
7295	11.2
7296	11.4
7297	10.4
7298	10.3
7299	10.1
7300	10.2
7301	10.3
7302	10.4
7303	10.5
7304	10.6
7305	10.9
7306	10.7
7307	10.7
7308	10.6
7309	10.4
7310	10.4
7311	10.1
7312	10.1
7313	9.9
7314	9.9
7315	10.4
7316	11.1
7317	13.6
7318	14.1
7319	13.7
7320	13.8
7321	13.4
7322	12.6
7323	11.7
7324	11.2
7325	10.7
7326	10.3
7327	9.8
7328	9.4
7329	8.9
7330	8.8
7331	8.8
7332	8.9
7333	8.9
7334	8.9
7335	8.9
7336	8.8
7337	6.9
7338	7.1
7339	7.0
7340	7.0
7341	7.1
7342	7.7
7343	7.8
7344	8.2
7345	8.9
7346	8.5
7347	7.9
7348	7.9
7349	7.8
7350	7.8
7351	7.4
7352	6.8
7353	6.3
7354	6.0
7355	6.0
7356	5.9
7357	5.9
7358	5.6
7359	5.7
7360	5.9
7361	6.0
7362	6.5
7363	6.5
7364	6.5
7365	6.8
7366	6.5
7367	6.9
7368	7.0
7369	7.3
7370	7.2
7371	7.4
7372	7.7
7373	7.7
7374	7.4
7375	7.4
7376	7.4
7377	7.4
7378	7.4
7379	7.4
7380	7.3
7381	7.4
7382	7.5
7383	7.8
7384	7.7
7385	7.9
7386	8.3
7387	8.7
7388	9.2
7389	9.6
7390	9.9
7391	10.0
7392	9.9
7393	9.9
7394	9.5
7395	9.4
7396	9.3
7397	9.0
7398	8.6
7399	8.0
7400	7.9
7401	8.0
7402	8.1
7403	8.1
7404	8.4
7405	7.9
7406	7.9
7407	7.9
7408	8.3
7409	8.2
7410	7.8
7411	8.4
7412	8.8
7413	9.3
7414	10.0
7415	9.9
7416	9.8
7417	9.8
7418	9.5
7419	9.2
7420	9.0
7421	9.1
7422	9.2
7423	8.9
7424	9.2
7425	9.4
7426	9.4
7427	9.8
7428	9.5
7429	9.5
7430	9.5
7431	9.6
7432	9.8
7433	10.0
7434	10.3
7435	10.7
7436	10.7
7437	10.7
7438	11.2
7439	10.7
7440	11.1
7441	11.2
7442	11.1
7443	10.7
7444	10.7
7445	10.9
7446	10.7
7447	10.9
7448	11.1
7449	11.4
7450	12.1
7451	11.8
7452	12.0
7453	13.2
7454	12.2
7455	11.5
7456	10.7
7457	10.7
7458	11.1
7459	11.2
7460	10.8
7461	10.7
7462	11.1
7463	11.0
7464	11.4
7465	11.2
7466	10.4
7467	9.4
7468	8.9
7469	8.9
7470	8.4
7471	8.2
7472	7.7
7473	7.8
7474	8.0
7475	8.2
7476	8.3
7477	8.8
7478	8.8
7479	9.4
7480	9.9
7481	9.4
7482	10.3
7483	10.1
7484	10.3
7485	11.9
7486	12.2
7487	11.8
7488	10.8
7489	10.5
7490	10.3
7491	10.1
7492	10.1
7493	10.0
7494	10.2
7495	10.7
7496	10.4
7497	10.7
7498	10.6
7499	10.7
7500	10.4
7501	10.4
7502	10.7
7503	10.4
7504	10.6
7505	10.4
7506	9.9
7507	9.8
7508	10.1
7509	10.4
7510	10.7
7511	11.6
7512	11.7
7513	11.8
7514	12.0
7515	12.3
7516	12.3
7517	12.8
7518	12.8
7519	12.3
7520	12.2
7521	12.4
7522	12.3
7523	11.8
7524	12.2
7525	11.8
7526	11.7
7527	11.4
7528	11.2
7529	10.9
7530	11.1
7531	11.4
7532	11.8
7533	12.0
7534	12.6
7535	14.0
7536	13.6
7537	11.9
7538	11.2
7539	10.9
7540	10.5
7541	10.1
7542	10.1
7543	10.3
7544	10.4
7545	10.4
7546	10.3
7547	9.8
7548	9.4
7549	8.9
7550	8.8
7551	9.2
7552	9.6
7553	10.1
7554	10.7
7555	10.7
7556	11.9
7557	11.8
7558	11.8
7559	11.9
7560	12.6
7561	11.8
7562	11.2
7563	10.6
7564	10.3
7565	9.9
7566	9.6
7567	9.7
7568	9.4
7569	9.0
7570	8.7
7571	8.5
7572	8.1
7573	7.9
7574	7.7
7575	8.4
7576	8.5
7577	9.5
7578	9.4
7579	10.1
7580	10.4
7581	10.4
7582	10.9
7583	10.4
7584	10.6
7585	10.6
7586	10.1
7587	10.9
7588	10.7
7589	10.7
7590	9.9
7591	9.3
7592	9.3
7593	9.2
7594	9.3
7595	7.1
7596	7.4
7597	7.3
7598	6.8
7599	6.8
7600	6.3
7601	6.4
7602	6.5
7603	6.4
7604	6.3
7605	6.7
7606	7.4
7607	7.8
7608	8.2
7609	8.7
7610	8.3
7611	7.9
7612	7.8
7613	7.6
7614	7.2
7615	6.9
7616	6.5
7617	6.7
7618	6.3
7619	6.2
7620	6.3
7621	6.0
7622	5.9
7623	5.6
7624	5.7
7625	5.8
7626	5.5
7627	5.0
7628	5.4
7629	5.7
7630	6.5
7631	7.0
7632	7.7
7633	8.7
7634	7.4
7635	7.4
7636	7.1
7637	7.0
7638	6.8
7639	6.7
7640	6.0
7641	5.7
7642	5.9
7643	5.8
7644	5.3
7645	5.4
7646	5.4
7647	5.0
7648	4.8
7649	5.3
7650	5.9
7651	5.0
7652	4.8
7653	6.0
7654	7.8
7655	9.3
7656	7.8
7657	7.7
7658	7.9
7659	8.9
7660	9.8
7661	9.5
7662	9.6
7663	9.5
7664	9.9
7665	9.9
7666	9.8
7667	9.5
7668	9.0
7669	8.2
7670	7.8
7671	7.7
7672	7.2
7673	7.3
7674	7.3
7675	7.3
7676	7.7
7677	7.5
7678	7.8
7679	8.0
7680	8.2
7681	8.0
7682	7.9
7683	8.2
7684	7.9
7685	8.2
7686	8.5
7687	8.1
7688	8.3
7689	8.5
7690	8.7
7691	7.1
7692	8.2
7693	8.8
7694	8.8
7695	8.7
7696	8.4
7697	8.4
7698	7.9
7699	7.7
7700	7.9
7701	7.8
7702	7.4
7703	7.4
7704	7.8
7705	7.8
7706	7.8
7707	7.7
7708	7.4
7709	7.9
7710	8.1
7711	8.0
7712	8.3
7713	8.3
7714	8.5
7715	8.3
7716	8.8
7717	8.8
7718	9.5
7719	9.3
7720	9.1
7721	8.9
7722	9.1
7723	9.2
7724	9.3
7725	8.8
7726	8.8
7727	9.0
7728	8.9
7729	8.9
7730	8.4
7731	8.3
7732	7.9
7733	7.9
7734	7.5
7735	5.4
7736	4.8
7737	4.9
7738	4.5
7739	4.4
7740	3.3
7741	3.2
7742	3.1
7743	2.5
7744	2.3
7745	2.3
7746	2.1
7747	2.1
7748	2.0
7749	2.6
7750	2.4
7751	2.4
7752	2.3
7753	2.5
7754	2.1
7755	1.6
7756	1.3
7757	1.1
7758	0.6
7759	0.4
7760	0.4
7761	0.4
7762	0.1
7763	0.1
7764	0.6
7765	0.6
7766	0.0
7767	-0.2
7768	-0.3
7769	-0.1
7770	-0.5
7771	0.0
7772	0.1
7773	0.0
7774	1.0
7775	1.1
7776	0.6
7777	1.0
7778	0.8
7779	1.1
7780	1.6
7781	2.0
7782	2.0
7783	2.4
7784	2.5
7785	2.6
7786	3.7
7787	3.9
7788	4.0
7789	4.4
7790	4.6
7791	4.8
7792	4.9
7793	4.8
7794	4.8
7795	4.5
7796	4.4
7797	4.5
7798	4.6
7799	4.5
7800	3.8
7801	3.5
7802	2.0
7803	1.6
7804	0.6
7805	0.1
7806	-0.2
7807	-0.3
7808	-0.1
7809	-1.1
7810	-1.3
7811	-1.6
7812	-2.1
7813	-2.0
7814	-2.3
7815	-2.2
7816	-2.7
7817	-3.0
7818	-3.1
7819	-2.3
7820	-1.3
7821	-0.5
7822	0.8
7823	2.4
7824	3.1
7825	2.0
7826	1.8
7827	1.1
7828	0.1
7829	0.0
7830	0.1
7831	0.0
7832	0.6
7833	0.8
7834	2.1
7835	3.8
7836	3.6
7837	3.8
7838	2.9
7839	3.9
7840	4.9
7841	4.1
7842	4.5
7843	5.5
7844	5.5
7845	5.3
7846	5.3
7847	5.7
7848	6.2
7849	6.5
7850	6.5
7851	6.5
7852	6.3
7853	6.1
7854	6.0
7855	5.9
7856	5.7
7857	4.9
7858	5.4
7859	5.4
7860	5.4
7861	5.3
7862	5.8
7863	5.7
7864	5.6
7865	5.7
7866	5.1
7867	5.3
7868	4.3
7869	3.8
7870	3.9
7871	3.6
7872	3.5
7873	3.5
7874	3.3
7875	3.5
7876	3.9
7877	3.9
7878	4.0
7879	4.8
7880	4.5
7881	4.5
7882	3.9
7883	3.8
7884	4.3
7885	3.5
7886	4.1
7887	2.8
7888	3.6
7889	3.5
7890	3.8
7891	3.6
7892	5.1
7893	4.6
7894	4.0
7895	4.6
7896	4.8
7897	5.0
7898	4.8
7899	3.4
7900	3.2
7901	3.2
7902	2.2
7903	1.6
7904	1.6
7905	1.8
7906	2.6
7907	3.0
7908	3.3
7909	3.5
7910	3.6
7911	4.2
7912	4.5
7913	4.7
7914	5.5
7915	6.0
7916	6.4
7917	6.8
7918	7.3
7919	7.3
7920	7.4
7921	7.2
7922	7.2
7923	6.7
7924	6.7
7925	6.7
7926	6.3
7927	6.2
7928	6.2
7929	6.3
7930	6.2
7931	6.5
7932	6.1
7933	6.1
7934	6.0
7935	5.7
7936	5.8
7937	5.9
7938	5.7
7939	5.7
7940	5.9
7941	5.9
7942	5.7
7943	5.7
7944	5.5
7945	5.0
7946	4.0
7947	4.0
7948	4.0
7949	4.1
7950	4.5
7951	4.0
7952	3.9
7953	3.5
7954	3.5
7955	3.9
7956	4.3
7957	5.5
7958	6.0
7959	6.3
7960	6.3
7961	6.3
7962	5.6
7963	4.6
7964	5.1
7965	6.5
7966	7.0
7967	6.7
7968	4.5
7969	5.5
7970	5.7
7971	5.6
7972	6.2
7973	6.9
7974	7.3
7975	7.5
7976	6.8
7977	6.8
7978	8.4
7979	4.8
7980	2.8
7981	3.9
7982	5.6
7983	5.7
7984	5.5
7985	5.1
7986	5.3
7987	5.3
7988	5.9
7989	6.5
7990	7.4
7991	7.6
7992	7.4
7993	6.8
7994	6.6
7995	6.5
7996	6.2
7997	5.7
7998	5.6
7999	5.4
8000	5.2
8001	4.9
8002	4.8
8003	4.5
8004	4.3
8005	4.6
8006	4.6
8007	4.9
8008	5.3
8009	5.3
8010	4.9
8011	5.1
8012	5.6
8013	6.2
8014	6.7
8015	6.8
8016	6.7
8017	6.0
8018	5.4
8019	4.9
8020	4.6
8021	4.5
8022	4.0
8023	3.6
8024	3.1
8025	3.1
8026	2.9
8027	2.6
8028	2.1
8029	2.2
8030	2.1
8031	1.8
8032	2.1
8033	2.4
8034	2.4
8035	2.8
8036	3.1
8037	3.5
8038	4.3
8039	4.5
8040	5.0
8041	5.1
8042	6.0
8043	6.3
8044	6.5
8045	6.5
8046	7.5
8047	7.2
8048	7.4
8049	7.3
8050	7.1
8051	7.4
8052	7.4
8053	7.7
8054	7.8
8055	7.9
8056	8.3
8057	8.0
8058	7.9
8059	7.5
8060	7.8
8061	9.4
8062	9.3
8063	9.8
8064	8.9
8065	7.9
8066	7.2
8067	7.3
8068	7.4
8069	7.5
8070	7.5
8071	7.4
8072	7.1
8073	7.1
8074	7.2
8075	7.1
8076	7.7
8077	7.8
8078	7.5
8079	7.6
8080	7.4
8081	7.3
8082	7.3
8083	7.2
8084	7.0
8085	6.5
8086	7.3
8087	8.4
8088	8.9
8089	8.8
8090	8.3
8091	8.5
8092	8.2
8093	8.4
8094	8.4
8095	8.9
8096	8.3
8097	8.4
8098	8.0
8099	7.7
8100	7.9
8101	7.7
8102	7.6
8103	7.7
